,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
287,21/09/2022 20:32:08254200,,400.892,322.324,371.368,20.862,12.614.795,110,65535,65535
288,21/09/2022 20:32:09252600,,401.136,319.884,36.966,209.596,11.689.075,111,65535,65535
289,21/09/2022 20:32:10251000,,401.136,319.396,36.844,209.108,12.614.795,110,65535,65535
290,21/09/2022 20:32:11249400,,400.404,31.842,366.488,209.108,15.391.955,111,65535,65535
291,21/09/2022 20:32:12247800,,400.404,31.842,36.478,209.108,16.317.675,111,65535,65535
292,21/09/2022 20:32:13246200,,399.916,31.842,362.584,209.352,16.317.675,111,65535,65535
293,21/09/2022 20:32:14260200,,400.892,319.396,361.608,20.862,15.391.955,108,65535,65535
294,21/09/2022 20:32:15258600,,400.404,318.664,35.99,209.108,16.317.675,107,65535,65535
295,21/09/2022 20:32:16257000,,400.404,316.224,356.972,209.108,10.763.355,111,65535,65535
296,21/09/2022 20:32:17255400,,400.404,316.712,354.288,20.862,14.466.235,112,65535,65535
297,21/09/2022 20:32:18253800,,400.648,314.028,353.068,209.108,11.689.075,108,65535,65535
298,21/09/2022 20:32:19252200,,400.404,312.564,350.628,209.108,9.837.635,111,65535,65535
299,21/09/2022 20:32:20250600,,400.404,311.344,349.408,20.862,12.614.795,111,65535,65535
300,21/09/2022 20:32:21249000,,399.672,308.904,347.212,20.862,11.689.075,108,65535,65535
301,21/09/2022 20:32:22247400,,399.672,30.744,34.526,20.862,12.614.795,111,65535,65535
302,21/09/2022 20:32:23292600,,399.672,304.512,342.332,209.108,15.391.955,111,65535,65535
303,21/09/2022 20:32:24244200,,399.672,303.292,340.136,20.862,14.466.235,108,65535,65535
304,21/09/2022 20:32:30312600,,398.452,292.312,327.448,20.862,9.837.635,108,65535,65535
305,21/09/2022 20:32:31326600,,398.452,292.068,326.228,20.862,11.689.075,110,65535,65535
306,21/09/2022 20:32:32325000,,397.964,290.604,323.788,209.108,11.689.075,110,65535,65535
307,21/09/2022 20:32:33339000,,398.208,28.792,322.812,209.108,10.763.355,110,65535,65535
308,21/09/2022 20:32:34337400,,398.452,287.432,320.616,20.862,10.763.355,110,65535,65535
309,21/09/2022 20:32:35335800,,398.452,286.456,318.908,209.108,10.763.355,110,65535,65535
310,21/09/2022 20:32:36334200,,397.964,284.992,316.712,209.352,10.763.355,108,65535,65535
311,21/09/2022 20:32:37332600,,397.476,283.772,315.736,20.862,11.689.075,108,65535,65535
312,21/09/2022 20:32:38331000,,398.208,282.308,313.052,20.862,10.763.355,110,65535,65535
313,21/09/2022 20:32:39329400,,398.208,28.182,311.588,20.862,11.689.075,108,65535,65535
314,21/09/2022 20:32:40327800,,397.232,280.112,309.392,20.862,12.614.795,108,65535,65535
315,21/09/2022 20:32:41326200,,396.988,27.816,30.866,20.862,11.689.075,110,65535,65535
316,21/09/2022 20:32:42324600,,397.964,27.694,30.622,20.862,12.614.795,110,65535,65535
317,21/09/2022 20:32:43338600,,396.988,275.964,30.5,20.862,12.614.795,111,65535,65535
318,21/09/2022 20:32:44337000,,397.964,274.012,30.256,208.132,12.614.795,110,65535,65535
319,21/09/2022 20:32:45335400,,398.208,27.328,301.584,20.862,11.689.075,110,65535,65535
320,21/09/2022 20:32:46333800,,396.988,272.304,299.876,20.862,11.689.075,111,65535,65535
321,21/09/2022 20:32:47316600,,396.988,270.596,29.768,209.596,11.689.075,111,65535,65535
322,21/09/2022 20:32:48330600,,396.988,268.888,29.646,208.132,11.689.075,111,65535,65535
323,21/09/2022 20:32:49329000,,396.988,268.156,294.996,209.108,10.763.355,111,65535,65535
324,21/09/2022 20:32:50327400,,397.232,266.936,293.288,208.376,11.689.075,110,65535,65535
325,21/09/2022 20:32:51325800,,396.988,266.204,29.28,20.862,11.689.075,110,65535,65535
326,21/09/2022 20:32:52324200,,395.524,264.496,29.158,209.108,12.614.795,110,65535,65535
327,21/09/2022 20:32:53322600,,396.256,263.764,290.604,209.352,11.689.075,108,65535,65535
328,21/09/2022 20:32:54336600,,396.256,261.812,289.384,209.108,12.614.795,108,65535,65535
329,21/09/2022 20:32:55335000,,396.744,261.324,288.164,20.862,11.689.075,110,65535,65535
330,21/09/2022 20:32:56333400,,396.744,259.372,286.944,20.862,11.689.075,110,65535,65535
331,21/09/2022 20:32:57331800,,396.256,258.884,285.968,20.862,14.466.235,108,65535,65535
332,21/09/2022 20:32:58330200,,395.768,257.664,284.748,209.108,9.837.635,111,65535,65535
333,21/09/2022 20:32:59328600,,395.768,256.444,283.284,20.862,11.689.075,111,65535,65535
334,21/09/2022 20:33:00327000,,395.524,255.468,282.796,209.108,11.689.075,111,65535,65535
335,21/09/2022 20:33:01325400,,395.524,254.736,282.308,20.862,9.837.635,112,65535,65535
336,21/09/2022 20:33:02339400,,395.036,253.272,281.332,209.108,9.837.635,111,65535,65535
337,21/09/2022 20:33:03322200,,396.012,252.784,278.892,209.108,10.763.355,111,65535,65535
338,21/09/2022 20:33:04320600,,394.792,250.832,27.816,209.108,9.837.635,111,65535,65535
339,21/09/2022 20:33:05334600,,395.036,249.368,276.452,20.862,9.837.635,111,65535,65535
340,21/09/2022 20:33:06333000,,395.036,248.636,275.476,20.862,11.689.075,111,65535,65535
341,21/09/2022 20:33:07331400,,395.524,248.148,275.232,20.862,11.689.075,110,65535,65535
342,21/09/2022 20:33:08329800,,395.036,24.644,275.232,209.108,11.689.075,111,65535,65535
343,21/09/2022 20:33:09328200,,395.036,24.644,272.792,20.862,10.763.355,111,65535,65535
344,21/09/2022 20:33:10326600,,395.036,244.732,272.304,20.862,9.837.635,111,65535,65535
345,21/09/2022 20:33:11325000,,395.036,24.4,272.304,209.108,9.837.635,112,65535,65535
346,21/09/2022 20:33:12323400,,395.036,243.756,271.572,209.108,11.689.075,110,65535,65535
347,21/09/2022 20:33:13321800,,395.036,24.278,270.352,209.108,11.689.075,110,65535,65535
348,21/09/2022 20:33:14335800,,395.036,24.156,269.132,20.862,12.614.795,112,65535,65535
349,21/09/2022 20:33:15334200,,395.036,241.316,268.644,209.108,11.689.075,110,65535,65535
350,21/09/2022 20:33:16332600,,395.524,239.852,26.718,209.596,11.689.075,111,65535,65535
351,21/09/2022 20:33:22385400,,391.376,234.484,264.496,209.108,11.689.075,112,65535,65535
352,21/09/2022 20:33:23399400,,392.596,23.302,26.352,208.132,14.466.235,111,65535,65535
353,21/09/2022 20:33:24413400,,39.284,23.18,262.544,20.862,11.689.075,113,65535,65535
354,21/09/2022 20:33:25396200,,393.328,231.312,262.056,209.108,11.689.075,111,65535,65535
355,21/09/2022 20:33:26410200,,393.572,229.604,262.056,209.108,14.466.235,110,65535,65535
356,21/09/2022 20:33:27455400,,393.572,22.936,260.104,209.108,12.614.795,111,65535,65535
357,21/09/2022 20:33:33445800,,392.352,21.594,258.884,20.862,56.123.635,108,65535,65535
358,21/09/2022 20:33:34459800,,393.328,216.428,25.864,20.862,57.049.355,110,65535,65535
359,21/09/2022 20:33:35458200,,392.596,216.672,259.128,209.108,58.900.795,110,65535,65535
360,21/09/2022 20:33:36472200,,392.596,216.672,260.348,209.108,58.900.795,110,65535,65535
361,21/09/2022 20:33:37470600,,393.328,217.404,262.788,209.596,58.900.795,110,65535,65535
362,21/09/2022 20:33:38469000,,39.284,218.624,265.716,209.108,60.752.235,110,65535,65535
363,21/09/2022 20:33:39467400,,392.596,219.844,269.132,20.862,58.900.795,108,65535,65535
364,21/09/2022 20:33:40450200,,392.596,221.308,271.572,209.108,61.677.955,111,65535,65535
365,21/09/2022 20:33:41464200,,392.596,22.326,27.328,209.352,61.677.955,111,65535,65535
366,21/09/2022 20:33:42462600,,392.108,22.448,276.696,209.108,61.677.955,111,65535,65535
367,21/09/2022 20:33:43461000,,393.328,225.456,27.938,209.352,61.677.955,110,65535,65535
368,21/09/2022 20:33:44459400,,393.328,22.814,282.796,20.862,61.677.955,111,65535,65535
369,21/09/2022 20:33:45473400,,393.328,230.092,284.748,20.984,60.752.235,108,65535,65535
370,21/09/2022 20:33:46456200,,393.572,230.092,287.432,209.596,61.677.955,111,65535,65535
371,21/09/2022 20:33:47470200,,393.816,232.776,289.872,20.862,60.752.235,112,65535,65535
372,21/09/2022 20:33:48468600,,393.816,23.424,291.824,209.108,60.752.235,111,65535,65535
373,21/09/2022 20:33:49467000,,393.328,235.216,294.264,20.862,57.975.075,111,65535,65535
374,21/09/2022 20:33:50512200,,395.036,23.668,295.484,209.108,60.752.235,110,65535,65535
375,21/09/2022 20:33:51463800,,393.816,23.668,297.436,20.984,60.752.235,110,65535,65535
376,21/09/2022 20:33:52477800,,393.572,239.608,299.876,209.596,57.975.075,111,65535,65535
377,21/09/2022 20:33:53460600,,393.816,24.034,300.608,20.862,61.677.955,110,65535,65535
378,21/09/2022 20:33:54474600,,392.352,240.096,303.292,20.984,61.677.955,110,65535,65535
379,21/09/2022 20:33:55457400,,392.596,242.048,30.5,209.596,60.752.235,111,65535,65535
380,21/09/2022 20:33:56471400,,392.352,24.278,30.622,209.108,61.677.955,111,65535,65535
381,21/09/2022 20:33:57469800,,392.352,243.512,30.744,209.108,60.752.235,108,65535,65535
382,21/09/2022 20:33:58468200,,39.162,244.488,309.636,209.108,60.752.235,108,65535,65535
383,21/09/2022 20:33:59466600,,39.162,244.732,310.368,209.352,61.677.955,107,65535,65535
384,21/09/2022 20:34:00465000,,392.108,246.196,311.832,209.352,62.603.675,110,65535,65535
385,21/09/2022 20:34:01463400,,393.816,247.904,31.232,209.352,60.752.235,110,65535,65535
386,21/09/2022 20:34:02461800,,394.304,248.148,314.028,209.352,60.752.235,110,65535,65535
387,21/09/2022 20:34:03460200,,395.036,249.612,315.736,209.596,60.752.235,110,65535,65535
388,21/09/2022 20:34:04505400,,395.036,249.612,316.224,209.108,60.752.235,107,65535,65535
389,21/09/2022 20:34:05472600,,395.768,249.124,317.932,209.108,61.677.955,110,65535,65535
390,21/09/2022 20:34:06471000,,396.988,250.832,318.908,209.108,58.900.795,107,65535,65535
391,21/09/2022 20:34:12539400,,401.136,28.06,323.788,209.108,125.552.635,108,65535,65535
392,21/09/2022 20:34:13569000,,401.136,288.896,325.252,209.108,132.032.675,110,65535,65535
393,21/09/2022 20:34:14567400,,400.892,294.996,326.228,209.596,134.809.835,110,65535,65535
394,21/09/2022 20:34:15565800,,401.868,298.168,327.448,209.108,133.884.115,111,65535,65535
395,21/09/2022 20:34:16579800,,401.868,303.048,330.864,209.596,134.809.835,110,65535,65535
396,21/09/2022 20:34:17562600,,401.624,308.904,33.184,20.862,135.735.555,111,65535,65535
397,21/09/2022 20:34:18576600,,401.868,314.516,334.768,20.984,135.735.555,110,65535,65535
398,21/09/2022 20:34:19559400,,402.112,318.664,336.964,209.108,135.735.555,110,65535,65535
399,21/09/2022 20:34:20557800,,402.112,32.33,338.672,209.596,133.884.115,112,65535,65535
400,21/09/2022 20:34:21571800,,40.382,326.472,341.112,20.984,135.735.555,111,65535,65535
401,21/09/2022 20:34:22570200,,40.382,332.328,343.796,20.984,136.661.275,111,65535,65535
402,21/09/2022 20:34:23568600,,40.382,332.572,345.748,20.984,134.809.835,108,65535,65535
403,21/09/2022 20:34:24567000,,404.308,333.304,348.676,20.862,136.661.275,107,65535,65535
404,21/09/2022 20:34:25565400,,404.308,332.572,350.628,20.862,138.512.715,107,65535,65535
405,21/09/2022 20:34:26563800,,404.308,334.036,352.092,209.108,143.141.315,107,65535,65535
406,21/09/2022 20:34:27562200,,404.552,338.916,354.288,20.862,140.364.155,108,65535,65535
407,21/09/2022 20:34:28560600,,404.552,339.648,354.776,209.352,141.289.875,108,65535,65535
408,21/09/2022 20:34:29574600,,404.552,340.624,356.972,20.862,140.364.155,110,65535,65535
409,21/09/2022 20:34:30557400,,404.552,340.624,35.868,20.984,139.438.435,110,65535,65535
410,21/09/2022 20:34:31649400,,404.552,343.552,360.632,209.596,139.438.435,110,65535,65535
411,21/09/2022 20:34:32569800,,405.528,346.968,36.234,209.596,139.438.435,110,65535,65535
412,21/09/2022 20:34:33568200,,40.504,348.432,363.072,20.984,139.438.435,112,65535,65535
413,21/09/2022 20:34:34566600,,405.284,347.944,36.356,209.596,140.364.155,111,65535,65535
414,21/09/2022 20:34:35565000,,405.284,34.892,365.024,20.984,139.438.435,110,65535,65535
415,21/09/2022 20:34:36579000,,40.504,34.892,366.244,210.328,139.438.435,108,65535,65535
416,21/09/2022 20:34:37561800,,405.284,350.384,367.708,20.862,139.438.435,108,65535,65535
417,21/09/2022 20:34:38575800,,405.528,350.628,36.844,209.352,140.364.155,108,65535,65535
418,21/09/2022 20:34:39558600,,405.528,35.258,369.904,209.108,135.735.555,108,65535,65535
419,21/09/2022 20:34:40557000,,404.308,355.508,370.148,20.862,139.438.435,108,65535,65535
420,21/09/2022 20:34:41571000,,40.504,35.746,371.856,208.132,141.289.875,108,65535,65535
421,21/09/2022 20:34:42569400,,405.528,35.746,371.856,209.108,140.364.155,108,65535,65535
422,21/09/2022 20:34:43567800,,405.772,357.216,373.076,207.888,139.438.435,110,65535,65535
423,21/09/2022 20:34:44566200,,405.528,355.508,37.454,209.596,140.364.155,111,65535,65535
424,21/09/2022 20:34:45564600,,405.772,354.776,374.784,20.984,139.438.435,112,65535,65535
425,21/09/2022 20:34:46563000,,405.772,35.746,375.516,209.596,138.512.715,110,65535,65535
426,21/09/2022 20:34:47561400,,404.552,358.436,375.516,20.984,139.438.435,108,65535,65535
427,21/09/2022 20:34:48559800,,404.552,35.868,376.492,209.352,138.512.715,110,65535,65535
428,21/09/2022 20:34:49573800,,405.528,360.144,377.712,209.352,140.364.155,110,65535,65535
429,21/09/2022 20:34:50572200,,405.284,362.096,377.712,20.984,138.512.715,110,65535,65535
430,21/09/2022 20:34:51570600,,405.772,36.112,37.82,209.596,138.512.715,111,65535,65535
431,21/09/2022 20:34:57685800,,406.504,355.264,380.152,209.596,184.798.715,108,65535,65535
432,21/09/2022 20:34:58715400,,40.626,354.288,381.616,209.596,182.021.555,110,65535,65535
433,21/09/2022 20:34:59713800,,40.626,35.746,381.616,20.862,185.724.435,107,65535,65535
434,21/09/2022 20:35:00712200,,40.626,363.316,38.186,209.108,186.650.155,110,65535,65535
435,21/09/2022 20:35:01710600,,406.504,363.316,382.836,20.984,189.427.315,110,65535,65535
436,21/09/2022 20:35:02709000,,406.504,360.876,383.568,20.984,190.353.035,111,65535,65535
437,21/09/2022 20:35:03707400,,406.504,357.704,384.056,209.596,187.575.875,111,65535,65535
438,21/09/2022 20:35:04705800,,406.748,35.868,385.032,209.596,189.427.315,111,65535,65535
439,21/09/2022 20:35:05704200,,406.748,35.99,386.252,209.596,187.575.875,112,65535,65535
440,21/09/2022 20:35:06718200,,406.748,360.144,385.276,208.376,187.575.875,113,65535,65535
441,21/09/2022 20:35:07716600,,406.748,360.876,38.552,209.596,189.427.315,112,65535,65535
442,21/09/2022 20:35:08715000,,406.748,366.488,386.496,209.596,189.427.315,111,65535,65535
443,21/09/2022 20:35:09713400,,406.748,366.488,387.472,210.328,190.353.035,110,65535,65535
444,21/09/2022 20:35:10711800,,406.748,36.722,387.716,20.984,191.278.755,110,65535,65535
445,21/09/2022 20:35:11710200,,407.724,366.488,388.448,20.984,189.427.315,110,65535,65535
446,21/09/2022 20:35:12708600,,40.748,365.512,388.204,209.596,187.575.875,108,65535,65535
447,21/09/2022 20:35:18745800,,408.212,363.804,391.132,209.596,209.793.155,110,65535,65535
448,21/09/2022 20:35:19759800,,408.212,364.292,391.132,209.352,209.793.155,110,65535,65535
449,21/09/2022 20:35:20773800,,407.968,363.316,391.132,20.984,210.718.875,110,65535,65535
450,21/09/2022 20:35:21756600,,408.212,362.584,391.376,20.984,212.570.315,110,65535,65535
451,21/09/2022 20:35:22755000,,409.432,361.852,391.864,20.984,212.570.315,110,65535,65535
452,21/09/2022 20:35:23769000,,409.432,36.356,391.864,209.596,213.496.035,111,65535,65535
453,21/09/2022 20:35:24767400,,40.992,36.722,393.328,20.984,212.570.315,111,65535,65535
454,21/09/2022 20:35:25765800,,409.432,36.356,393.084,210.572,213.496.035,111,65535,65535
455,21/09/2022 20:35:26764200,,409.188,365.024,393.084,210.328,212.570.315,112,65535,65535
456,21/09/2022 20:35:27762600,,408.944,36.356,394.548,20.984,214.421.755,110,65535,65535
457,21/09/2022 20:35:28761000,,409.432,363.804,394.304,209.596,214.421.755,108,65535,65535
458,21/09/2022 20:35:29759400,,40.992,366.976,394.548,209.596,213.496.035,110,65535,65535
459,21/09/2022 20:35:35796600,,411.384,367.708,396.012,209.596,231.084.715,108,65535,65535
460,21/09/2022 20:35:36810600,,410.896,368.196,396.744,209.352,231.084.715,108,65535,65535
461,21/09/2022 20:35:37824600,,41.114,368.196,396.744,209.352,231.084.715,108,65535,65535
462,21/09/2022 20:35:38823000,,410.164,366.976,397.232,210.328,231.084.715,108,65535,65535
463,21/09/2022 20:35:39821400,,411.628,369.416,39.772,210.328,232.010.435,110,65535,65535
464,21/09/2022 20:35:40819800,,410.896,369.172,39.772,210.328,229.233.275,110,65535,65535
465,21/09/2022 20:35:41818200,,411.384,369.172,39.772,20.984,232.010.435,108,65535,65535
466,21/09/2022 20:35:42832200,,411.384,368.928,398.208,210.572,228.307.555,111,65535,65535
467,21/09/2022 20:35:43830600,,41.114,368.196,397.964,209.352,232.936.155,111,65535,65535
468,21/09/2022 20:35:44829000,,410.896,370.392,39.894,209.352,233.861.875,108,65535,65535
469,21/09/2022 20:35:45827400,,411.384,371.856,399.672,208.376,235.713.315,110,65535,65535
470,21/09/2022 20:35:46825800,,410.896,36.966,40.016,20.862,232.010.435,111,65535,65535
471,21/09/2022 20:35:47824200,,410.896,374.052,399.428,209.596,232.936.155,111,65535,65535
472,21/09/2022 20:35:48822600,,410.408,372.588,40.016,209.596,233.861.875,108,65535,65535
473,21/09/2022 20:35:49805400,,410.408,371.612,399.672,20.984,232.936.155,111,65535,65535
474,21/09/2022 20:35:50819400,,410.896,368.928,399.672,209.596,231.084.715,111,65535,65535
475,21/09/2022 20:35:56965800,,410.896,371.612,400.404,209.352,240.341.915,107,65535,65535
476,21/09/2022 20:35:57995400,,410.896,37.332,400.892,20.984,241.267.635,108,65535,65535
477,21/09/2022 20:35:58978200,,410.164,371.856,400.892,20.984,240.341.915,110,65535,65535
478,21/09/2022 20:35:59976600,,410.164,371.612,400.892,20.984,242.193.355,111,65535,65535
479,21/09/2022 20:36:00990600,,40.992,371.612,400.648,209.108,242.193.355,110,65535,65535
480,21/09/2022 20:36:01989000,,40.992,372.588,401.624,209.596,242.193.355,112,65535,65535
481,21/09/2022 20:36:03003000,,410.164,373.076,400.892,209.596,242.193.355,108,65535,65535
482,21/09/2022 20:36:04001400,,40.992,374.784,40.138,209.596,243.119.075,110,65535,65535
483,21/09/2022 20:36:04999800,,408.212,37.332,40.138,20.984,244.970.515,112,65535,65535
484,21/09/2022 20:36:05998200,,40.87,373.808,401.624,209.596,242.193.355,111,65535,65535
485,21/09/2022 20:36:06996600,,40.87,371.856,40.138,209.352,242.193.355,111,65535,65535
486,21/09/2022 20:36:07995000,,407.968,372.588,40.138,209.596,240.341.915,111,65535,65535
487,21/09/2022 20:36:08993400,,407.968,37.21,40.138,20.984,241.267.635,108,65535,65535
488,21/09/2022 20:36:09991800,,407.968,371.856,400.648,20.984,240.341.915,110,65535,65535
489,21/09/2022 20:36:16091400,,408.212,37.21,400.892,209.596,250.524.835,111,65535,65535
490,21/09/2022 20:36:17105400,,408.212,374.784,40.138,209.596,250.524.835,110,65535,65535
491,21/09/2022 20:36:18119400,,408.212,375.028,401.624,209.596,250.524.835,108,65535,65535
492,21/09/2022 20:36:19117800,,408.944,37.21,40.138,209.596,249.599.115,108,65535,65535
493,21/09/2022 20:36:25155000,,409.188,373.808,40.26,20.984,252.376.275,108,65535,65535
494,21/09/2022 20:36:26184600,,409.188,373.076,40.138,210.816,250.524.835,110,65535,65535
495,21/09/2022 20:36:27183000,,409.188,373.808,40.138,210.328,251.450.555,111,65535,65535
496,21/09/2022 20:36:28181400,,409.432,374.296,40.138,209.596,251.450.555,110,65535,65535
